"","Estimate","Std. Error","t value","Pr(>|t|)","PAdj"
"AA084299",0.000210386377123735,0.000246642643772573,0.853000818940827,0.393770968107555,0.690165302060609
"AI205959",0.000740655590502223,0.00022381388885678,3.30924767129253,0.000953708880014669,0.0330113323695987
"HIST1H1T",-0.000182218011011804,0.00027025477421055,-0.67424529888172,0.500240907794607,0.76704041342498
"BX119689",0.000252302146325844,0.000256519898181144,0.983557798497484,0.325463569664364,0.633762901263388
"SLC7A1",0.00079417798367612,0.00112980633173538,0.70293284908066,0.482187401091172,0.755234772450809
"PRDM4",0.000473168804134445,0.000669757403729827,0.706477900056654,0.479981322713331,0.753457876080661
"LILRB1",-0.000262288852425963,0.000299373991981336,-0.876124377705848,0.381077911716421,0.679959116896692
"KIAA1109",0.000451995506557917,0.000278278701109707,1.62425476601504,0.104494415510887,0.369353048617538
"AW205955",0.000588421610579307,0.00024763478705936,2.37616700612526,0.0175963816639279,0.151783585269592
"CR743578",-0.000178998005033279,0.000260550549779849,-0.686999145403922,0.492170695883515,0.762489773845344
"BC038747",0.00178441885287018,0.000566443877896167,3.15021297343295,0.00165800586785908,0.044300753276305
"LOC142937",0.000525958653004346,0.000273266337267466,1.92471073555449,0.0544211033833405,0.268068212501565
"EPCAM",-0.00259156713214065,0.000769824027043373,-3.3664409541671,0.000777275653527076,0.0302566343852201
"SEPT11",-0.00384859392848362,0.0012584332112516,-3.05824249874644,0.00225879997111893,0.0526970453743382
"MCOLN3",5.11143375464978e-05,0.00072158203852843,0.0708364881846819,0.943535665352419,0.980061104492061
"HAUS3",0.000507988605131899,0.000278010341628887,1.82722916764732,0.0678288205017964,0.300644104045586
"AA830448",-1.62282257169269e-05,0.000232392355044561,-0.0698311513466745,0.944335715606136,0.980216932948131
"AX747287",0.000565647259549852,0.00029287642117912,1.93135130944498,0.0535945597876739,0.266135594027966
"MEIS2",0.00134660016927276,0.000906154216564549,1.48606069988622,0.13743607236621,0.42062699680141
"MKI67",0.000578448664750348,0.000618003254357284,0.935996146738624,0.349399211728582,0.653587549855676
"CD518619",-5.33679716790023e-05,0.000246004344240142,-0.216939143265316,0.828280060020964,0.936936771405941
"BG760841",-0.00025731450267658,0.000241986531657603,-1.06334224848788,0.287767680740295,0.600010511190169
"CISD1",-0.00163095805813689,0.00120442377461169,-1.35413970773096,0.175859731499813,0.473884796893464
"LOC100500938",-0.000317479783576582,0.000248281612323137,-1.27870840134301,0.201162607134897,0.507078763904331
"ZNF692",0.00129800677779444,0.000944033504055571,1.37495838041574,0.169313399086228,0.465373891101947
"AL359560",0.00186918937321125,0.00117444194334823,1.59155536278137,0.111658116840157,0.381233927141763
"RIPPLY2",-0.00011668258864278,0.000513647672903055,-0.22716463988498,0.820321207425291,0.933571705572799
"AF092437",0.000182558558103667,0.000250602299931513,0.728479180572396,0.466413924884348,0.744746381074753
"CEBPB",0.00255348410641874,0.00131806186870459,1.93730216088288,0.0528628033920089,0.26407560333261
"MEFV",0.000473977561940684,0.000251182792254461,1.88698261408179,0.0593215154074108,0.280690563088026
"MRPL36",-0.000734381185212828,0.000938803637027747,-0.782252173135886,0.434168035535074,0.721186550096706
"GRASP",0.000566076840832987,0.000385640315311522,1.46788812880134,0.142307214864837,0.427848796542534
"TBC1D19",-0.00175907014574841,0.00061880761586616,-2.84267694942022,0.0045234860417702,0.0765433343566266
"HIC1",0.000910967329396704,0.000312943122265655,2.91096772730283,0.0036468825549947,0.0683068671023143
"AL512751",0.000514371118588513,0.000244269561165732,2.10575200665105,0.035362415085359,0.216322305143966
"RNF13",-0.00165621147589428,0.000928977239182801,-1.78283321273964,0.0747799048645395,0.313300154550941
"SCLY",-0.000602402891906675,0.000736514940810769,-0.817909941166351,0.413515560746746,0.703740443039717
"BRF2",-0.000490653467007324,0.00141280473097876,-0.347290362389579,0.728413300766672,0.893701282451624
"MASTL",-0.00129114882793721,0.00079704805471804,-1.61991340458632,0.10542393248475,0.371131231838831
"C2orf53",0.000651545096178654,0.000235847579269374,2.76256851224447,0.00579246807296417,0.0863308024477009
"LOC100130238",-0.000132054342569778,0.00024730575293871,-0.53397198003115,0.593426059513118,0.822711033790381
"CLDN3",0.00125103733864919,0.00175402748462843,0.713237021433677,0.475790440919443,0.750475281403754
"HDAC3",-0.000477081110693289,0.000492567567398103,-0.968559731233182,0.332893452650481,0.63974115026844
"LYZL4",0.000187914929617217,0.000230467656628584,0.815363562792916,0.414970804899186,0.704866065368979
"BIRC6",-0.000881225827725813,0.000517125968139788,-1.7040834961272,0.0885359953374372,0.339701642951137
"ZNF700",0.000839666074672362,0.000768892140497101,1.0920466349539,0.27495698153136,0.587732607540017
"TDRD12",-0.000954737303940885,0.000303116895859555,-3.1497330468284,0.0016607167774227,0.0443245853584188
"C1orf194",-0.000222819828110257,0.000237678087236875,-0.937485784662136,0.348632981378463,0.653047005167991
"SLC14A2",0.000169872394694609,0.000282924308617132,0.60041639944233,0.548303433561757,0.795672246045924
"MUC3B",0.000102543935436275,0.000254295414577421,0.403247284685328,0.686813631992227,0.873631762505257
"SIX4",0.00159165413612435,0.00147676612836633,1.07779702252862,0.281267021912724,0.593875295898905
"ZNF613",0.000304257502896998,0.00093288413541572,0.326147150912168,0.744350479903408,0.901716031189675
"PSME4",-0.0023209111610685,0.00115410499942235,-2.01100520509845,0.044471961060062,0.242165977008177
"BSG",0.000999092219746344,0.00111134628997585,0.898992716093968,0.368775330618581,0.669992063248784
"CR740913",7.89953203859454e-05,0.00023619618686027,0.334447907208078,0.738080087267182,0.89857835167053
"HINT3",-0.000705905728380065,0.00070181792958051,-1.00582458587514,0.314633516210119,0.624493690732842
"AK126330",-3.84706093865707e-05,0.000243760807126578,-0.157821143768178,0.874615225238537,0.956350383500903
"COMMD5",-0.000758194090228289,0.000790455693231041,-0.959186070416065,0.337592279702568,0.643716464931338
"TEAD3",-0.000853238967093973,0.000409616994537245,-2.08301652146513,0.0373888578414903,0.221857741311736
"OR2G3",6.53679996811186e-05,0.000227725857703889,0.287046891996412,0.774109055425234,0.914504749241387
"LOC400236",0.000391270840492406,0.000244155171330875,1.60254987989651,0.109207402006412,0.37784551641236
"REP15",0.00054081552743589,0.000359841433800959,1.50292733586381,0.133031079143202,0.414169073279869
"BM662626",0.000120237335402537,0.000262982761946703,0.457206147324991,0.647577387741793,0.852624264892038
"CDH16",0.000200909142182052,0.000275428292930248,0.729442643835187,0.46582470071546,0.744244447091156
"BC040862",-0.000377414693209752,0.000311666958922212,-1.21095509936281,0.226069662148786,0.536874137729424
"BX340435",-0.00119483252015184,0.000672212821857462,-1.77746166288568,0.075659085847975,0.314687097730126
"TMEM65",4.95432827955438e-05,0.000280617246059338,0.176551097593865,0.859880630557099,0.949543263942329
"BX105767",6.76262946035821e-05,0.000241847908611792,0.279623235080912,0.779798317658877,0.916728476334475
"BC039382",-7.506211719639e-05,0.0002463699389735,-0.304672386205623,0.760650478711827,0.908470855523687
"FOXP4",0.00174882117386079,0.000768898326017311,2.27445048933741,0.023054713290713,0.175123832128458
"BQ186063",0.000148469664217522,0.000237019657485038,0.626402323726649,0.531129554548015,0.786259278953979
"VN1R1",1.53029345349161e-05,0.000341694642436068,0.0447854096447511,0.964283262484871,0.986762074811356
"OR4D9",0.000276936625801881,0.000222239086387097,1.24612024961042,0.212880449890584,0.521458665353213
"HCFC1R1",-0.00215817825884281,0.00110465420899467,-1.95371387830671,0.0508878933514276,0.25958471534176
"TEKT5",0.000250880004654665,0.000220300558044915,1.13880784906371,0.254933014558461,0.567895392518565
"AW516124",-0.000558221711139492,0.00031431629316208,-1.77598719278494,0.0759018889768591,0.315297345992542
"BC038725",0.000656540804427946,0.000293321993117741,2.23829381987189,0.0253222679426694,0.183861640480459
"DNAJC9",-0.000327865682492812,0.000884035053128847,-0.370874074882442,0.710774440325138,0.885161290921716
"FHOD1",0.000932454307846553,0.000922829884953129,1.01042924925856,0.312423844562668,0.62249748522511
"AI216295",0.00017517013673385,0.000213109347644546,0.821973032482945,0.411199794041158,0.701885442784739
"CMTM5",6.81154866247177e-05,0.000288351699137472,0.236223635333057,0.81328569159172,0.931303840822699
"LINC00229",6.30587565079449e-05,0.000237357276351338,0.265670206017214,0.790523267494681,0.922138390728118
"BM931785",0.00047842328688197,0.000251384563000802,1.9031530065768,0.0571780511409684,0.276122621918969
"LOC400238",-0.000395398922978838,0.000231335604579029,-1.70920046526501,0.0875841126496278,0.337751172186442
"GPR128",0.000712668928756553,0.000911039527841746,0.782259064483039,0.434163987386772,0.721186550096706
"BC043520",0.00030070285540143,0.00022275056994283,1.34995324805951,0.177198659697403,0.475351611914468
"ANO2",0.000155875512421668,0.000711603935248203,0.219048131552701,0.826637088898406,0.936122900933003
"BX118161",-0.000267312865273783,0.000225478140289736,-1.1855378305422,0.23595945867696,0.547762226258948
"DARC",0.00599575820861469,0.00239535590141673,2.50307614207497,0.0123988288952547,0.126691473049733
"ZNF318",-8.23639369138225e-05,0.000628163079778659,-0.13111871672376,0.895695870761817,0.963499403715307
"RAB25",-0.000812641754692254,0.00131368521947048,-0.618597014450549,0.536259194195695,0.788713727759755
"FAM83B",-0.000223183923543606,0.000594963088917644,-0.375122302039984,0.70761317237375,0.883791899037963
"LRRC8C",-0.000602691051567872,0.000610198809638734,-0.98769620990361,0.323432594526861,0.632043628608478
"ZFP62",-0.000246789203640518,0.000334446277490422,-0.737903873508012,0.460667889518656,0.741115476056313
"GAGE8",-0.000571342397629598,0.00133502337200087,-0.427964341008724,0.668727661655738,0.864379826079513
"NDUFA3",-6.86410224175873e-05,0.000741656079477423,-0.0925510143002567,0.926270436385708,0.974447378022036
"BF515229",-0.000465173213000925,0.000293890549930002,-1.58281106048398,0.113638088330881,0.383961860294913
"GPR152",0.000395155561178219,0.00021442726687466,1.84284194327394,0.0655144495144468,0.294820756894728
"MRFAP1L1",-5.85719417789823e-05,0.000778223502238091,-0.0752636506229064,0.940013204498251,0.978901819858497
"AK001794",0.000548970683307801,0.00031107020935777,1.76478064049012,0.0777681530458812,0.318496529986896
"EEPD1",0.000255180150062724,0.000521674580135487,0.489155806664856,0.624790272274796,0.839006650923965
"ARSH",0.000639870316882912,0.000363412874529324,1.76072550459761,0.0784526159753725,0.319901831674678
"FANK1",-5.67150995243593e-05,0.000314497981669735,-0.180335337044922,0.856909370285426,0.94819587453865
"EEF1E1",-0.0019113637987513,0.00102024636785386,-1.873433573473,0.0611685079978038,0.284728596540684
"DPYSL4",0.000205312481774231,0.00149766161286335,0.137088698816081,0.890975831530739,0.96193575832373
"ITPRIPL1",-5.94575120685997e-05,0.000298814532818815,-0.198977979778017,0.842302170719127,0.942375999415292
"AW303284",0.000260337240787353,0.00021261449192258,1.22445670769305,0.220938280932995,0.530880711542672
"ZNF589",0.00108368659206977,0.000766269372947705,1.41423712121107,0.157463143860191,0.449199471972036
"DUSP13",-0.000244195905466875,0.00037577905386673,-0.649839055567687,0.515878107092357,0.777014784386133
"SCAMP2",0.00132014089336025,0.0005943400453697,2.22118785978669,0.0264607518819412,0.187580579339608
"ALS2CR4",7.77369569765527e-06,0.000995774449204142,0.00780668323420859,0.993772085881366,0.998789644935614
"C11orf31",0.00150257804663784,0.000468263116511768,3.20883279860047,0.00135591945323339,0.0396651203318021
"DCN",-0.000132520726213279,0.00248756486335248,-0.0532732746653616,0.957520013856175,0.985104388082115
"AK057885",-0.00168124062753725,0.000504270489725485,-3.33400558190998,0.000873210191558791,0.0316880722159298
"DEFB136",-1.12872199029394e-05,0.000218131615199325,-0.0517449975906764,0.958737554531153,0.985469132695623
"OR2AE1",0.000202061490895108,0.000221578410115666,0.911918678311798,0.361932165876036,0.664273783088593
"DB005376",0.00206030575431843,0.00272645448977574,0.755672160325661,0.449943459377933,0.733430482421942
"RAB6C",0.000287619623159992,0.000233229803525557,1.23320269885009,0.217659224311787,0.526452838157461
"COPB2",-0.000619173232249307,0.000783655493989483,-0.790108966246355,0.429566951883689,0.716670374058725
"CR608907",0.00151600918290607,0.000742270012680221,2.04239583575793,0.0412559678381316,0.232966281805145
"ENO2",0.00199900707782115,0.00169238707503496,1.18117604849934,0.237686950284311,0.549469272794619
"C12orf43",0.000713379772329119,0.000593026111266917,1.20294833359881,0.229152605444226,0.540403628129767
"AA766245",-0.000115370820243414,0.000282559349985542,-0.408306503569312,0.683096643713798,0.872182927457917
"ZBTB2",-0.00164814964648637,0.00052268260395062,-3.15325138818294,0.00164093745308133,0.0441350594444657
"DB180818",-5.92658232006675e-05,0.000259007639992118,-0.228818822496785,0.819035416139247,0.933457509961235
"FAM149A",0.000281650172052743,0.000796339189188308,0.353681164856176,0.723618759615687,0.891330835728825
"PM20D2",-0.000959739580422531,0.000800783900772671,-1.19850009409091,0.230878249682569,0.542582813025832
"SLU7",-0.00036250746619844,0.000680602596333237,-0.532627216163232,0.594356607755132,0.822992969217748
"AI184612",0.000169905713398799,0.000250189419487957,0.679108308203166,0.497155494168325,0.765855725172331
"BUD13",-0.000340304714289577,0.000439409829960631,-0.774458583050058,0.438760136412579,0.724898829348394
"MAML2",0.000275971211636624,0.000346575711384884,0.796279723509386,0.425973204660782,0.713820721665376
"TAT",0.00446990113226045,0.00295872323555771,1.51075338123604,0.131024699025068,0.411004905722712
"DB337234",-7.61087663350027e-05,0.000238151055227188,-0.319581898398047,0.749321936782389,0.903763884797579
"NECAB3",-0.000199977417414547,0.00111282560131098,-0.179702387489074,0.85740620132283,0.948314919836362
"LOC100128563",0.000451256632431667,0.000239702484171774,1.88256969463984,0.0599179264261644,0.281747170114179
"FEZF1",6.73615286287108e-05,0.000238868053764435,0.282003087341018,0.777973170121501,0.916009564428628
"CCDC85C",0.00213999011548492,0.00101778719142675,2.1025909281537,0.0356384271288283,0.217055034310244
"KIAA1797",-0.000196730916568701,0.000723481949963261,-0.271922356291945,0.785712529309552,0.920182770904752
"AI367217",-2.1649850972756e-07,0.00022485203801398,-0.000962848776643507,0.999231863350177,0.99996098160263
"TTTY18",5.94638694381394e-06,0.000227313508494849,0.0261594085771135,0.979133056750606,0.992712475682147
"AW243302",-0.000195202251219286,0.000244355159145942,-0.798846449166645,0.424483571489625,0.712847820340447
"PIGR",-0.000817053249320177,0.00211814226890122,-0.385740495960179,0.69973390057566,0.879557151840694
"PURA",-0.000449957940390682,0.00077026320362799,-0.584161281846712,0.559184123660456,0.801912492911377
"CRB1",-0.000552643295087394,0.000264005336569747,-2.09330350010328,0.0364600296617438,0.219155896101966
"KRT76",2.92783290033983e-05,0.000229087834386601,0.127803945075447,0.898318231725259,0.964241858456573
"BX105574",-9.63194396156971e-05,0.000332997252866711,-0.289249952624237,0.772423016001123,0.914019523814664
"CK301068",0.00014314794422723,0.000251342050174191,0.569534401935617,0.569063739050171,0.807907932634799
"LOC100128571",8.97266504668622e-05,0.000230845547407711,0.388686944471968,0.697553155956956,0.878402940641781
"WNT2",-0.0018973353182264,0.000844279716164711,-2.24728283991635,0.0247411921544123,0.181809513200879
"AW104927",0.00021764137062332,0.000233427117609268,0.93237397973456,0.3512668188599,0.655662186287097
"FAM177B",0.000496319615319425,0.000542317327962988,0.915183029802245,0.360216654069424,0.663273343385501
"GSTM1",-0.00108489579848479,0.00268994567171561,-0.403315133793338,0.686763733099725,0.873631762505257
"MTHFSD",0.00160638143032069,0.000478848148399267,3.35467817029394,0.000810874246882515,0.030700939076279
"BI559828",0.000510311442432313,0.000569641527505548,0.895846629488126,0.370453020309637,0.671537059053591
"C7orf28B",-0.00478798335500887,0.00172819144860805,-2.7705167496722,0.00565355689713607,0.0851984381381644
"CD40LG",2.28026566239053e-05,0.000448643130391328,0.0508258236429826,0.959469884336783,0.985493243506974
"AI864308",-1.92298392059587e-05,0.000240030421037496,-0.080114175206795,0.936155247044299,0.97741444701586
"TTC23L",0.000187018117281532,0.000268125729246654,0.697501570651172,0.485577949667463,0.757887052564591
"TTYH1",0.00213268360203171,0.00199741655634188,1.0677209995383,0.285787829749328,0.598528973900242
"TCOF1",0.000412311763487365,0.000295869093653658,1.39356145109909,0.163620034207717,0.457881911439157
"LCE1B",0.00016869790547982,0.000390406869782568,0.432107932869557,0.665714101158609,0.863026711005102
"ADCY7",0.000577396005240775,0.000483523107604755,1.19414356037924,0.232577256485845,0.544910728288931
"C14orf184",0.00239367347395678,0.000876170201566568,2.73197315964063,0.00635638547969974,0.0911668048083127
"AW449342",0.000563782652435032,0.00026239354853347,2.148614764296,0.0317963823163188,0.205303191384223
"DB312205",9.20913666161076e-05,0.000233736267111296,0.393996908371336,0.693629427190588,0.876659229656104
"GLIS1",0.000382615529439808,0.000218590828431292,1.75037320726415,0.0802222436902722,0.323276936372507
"FAM84B",0.00143553137517555,0.00138111530469575,1.03940009229843,0.298756610812075,0.609715903701173
"C3orf39",1.82498098082592e-05,0.00063173429221022,0.0288884267219521,0.976956739692951,0.991962792046665
"SLC30A2",0.000360266812530423,0.000296692641053584,1.21427619927168,0.224799629663051,0.535688390267943
"C15orf21",-0.00101229719813733,0.000412168355506713,-2.45602842773513,0.0141409562261268,0.135344391719662
"FAM165B",0.000532294909343587,0.000811105355132034,0.656258654903023,0.511740582492842,0.774409147095866
"RPL11",-0.000978085454987364,0.000718439527982511,-1.3614026189984,0.173554818021317,0.471428358660513
"KIAA1432",-0.000363770650550315,0.000248364724225683,-1.46466311463687,0.143185372876101,0.42895760588208
"NRN1L",2.64335755831324e-06,0.00022920691003351,0.011532625948872,0.990799762359325,0.997595595784316
"AU311380",0.000146810604216312,0.000232722945003274,0.630838545869409,0.528225217212959,0.784140387714386
"DNAJB1",0.000207567107955967,0.000782578137298901,0.265234994517471,0.79085844234948,0.92226447756375
"AB062488",0.000157976446794694,0.000252143618886307,0.626533590231077,0.531043499819836,0.786259278953979
"PUS1",0.00179589170593361,0.000903224799285981,1.98831089154472,0.0469267196699598,0.250002252933445
"NCALD",0.00467414441316481,0.00175082787994141,2.66967670935263,0.00765987261039102,0.100514688082934
"AK054674",0.000393139646260068,0.000243871506911135,1.61207699595396,0.107118376498098,0.374123634585876
"MAPKAP1",-0.000804734076180358,0.000790401443722253,-1.01813335814597,0.308749756473498,0.619722921823372
"BX112697",0.000442251163691474,0.000239594064017502,1.84583522761719,0.0650782675537177,0.293891928522279
"IFT80",-6.21654269853042e-05,0.000240174686951514,-0.258834216770954,0.79579239335614,0.923827947083618
"ABCC3",0.000118686977257892,0.000257142281433747,0.461561500489649,0.644450907134886,0.851055901249361
"PTDSS1",5.92114306862925e-05,0.0010290948333207,0.0575373899169506,0.954123431696892,0.984047055639305
"CPVL",-0.00213875210375898,0.00173018698995358,-1.23613928215722,0.216566129793179,0.52557349375562
"CTH",-0.000722621874405648,0.000717885007088423,-1.00659836501731,0.314261480445701,0.62393315018289
"AV731331",0.000592891694459261,0.000327208416407684,1.8119695726914,0.0701554622955411,0.305494693570005
"BOLA2B",-0.00186509715366295,0.00103455263405008,-1.80280547579436,0.071583947604933,0.307809711529382
"AARSD1",0.0012200348709111,0.000798764421061077,1.52740262177728,0.126834495398408,0.40447378023444
"AI223955",-4.27485956547092e-05,0.000236795596999015,-0.180529520803915,0.85675695794152,0.94819587453865
"ARHGAP33",0.00264794468547404,0.00108082460622136,2.4499300536203,0.0143819115358946,0.13627134094864
"NDN",0.000463595921621853,0.00153240087967831,0.302529140885885,0.762283254667377,0.909541609157634
"GCSH",4.19365950887031e-05,0.000855945035354455,0.048994495389925,0.960929052651855,0.985684423093973
"RAD51AP2",0.000152301222422072,0.000260540690303321,0.584558297764405,0.558917128129211,0.801912492911377
"ELAC2",0.0005902914538424,0.000649853870078452,0.908344908019304,0.363816151228793,0.665633593540843
"C16orf79",0.00134269730901957,0.000760112921425001,1.76644452577175,0.0774887191862064,0.317672461159064
"RFXANK",0.000289633255849291,0.000745400863734668,0.388560397419111,0.697646765575461,0.878408710059381
"DRD5",0.000149597481435605,0.000222537978310353,0.672233488285652,0.501520299365597,0.767991369002756
"GLIS2",0.000533521431642369,0.000257606373781215,2.071072325623,0.0384925344507731,0.22463771574216
"NR_024104",0.000643801904742938,0.000361701637900739,1.77992532320137,0.0752548071360336,0.314115988401998
"ANTXR1",-0.000234985501465629,0.00102274460202945,-0.2297597083371,0.818304285334094,0.933273721375476
"C8orfK29",-0.000403839210243554,0.000364298692390074,-1.10853873121,0.267775526662053,0.580633033787231
"KCNJ8",0.000451112591730434,0.000994929823946672,0.453411467696252,0.650306474145791,0.853853556871849
"AASS",0.00098749545923613,0.000393661464042592,2.5084890176837,0.012211134042618,0.125955325078406
"CST8",0.00034767225759532,0.000231703357661802,1.50050591024576,0.133656663284008,0.415161959325011
"BM009483",-0.000357920364213328,0.000572355063588221,-0.625346724408178,0.531821833837845,0.786612106037063
"OCRL",0.000799019511658369,0.000850293490323133,0.939698493228169,0.347496796642057,0.65231175930019
"C7orf42",-0.00165456598796037,0.000664153249259643,-2.49124127572179,0.0128181434228279,0.128752068807696
"LOC285045",-4.27575660555763e-05,0.000272636761276492,-0.156829790140494,0.875396369890094,0.956576484311857
"IL34",-8.82825790307833e-05,0.000761097604705464,-0.115993768059417,0.907670263417115,0.967969032725727
"MAPK1IP1L",0.000836455439357268,0.00073138167524621,1.14366474806152,0.252912934564944,0.565820454738081
"PSMD3",0.00153774747703072,0.00124462188117392,1.23551377353283,0.216798632970259,0.525823538192423
"PCDHGC3",0.000733020268404307,0.000475640312566811,1.54112309036325,0.123460479610907,0.400153367169492
"LOC646999",-0.000128735048558762,0.000229554962342221,-0.560802725609753,0.575000984173803,0.810295164373538
"AW075303",0.000549495017670694,0.000227730964147356,2.41291306049685,0.0159237687224315,0.143711853281999
"SPAG11A",0.00072187499552378,0.000356542594235807,2.02465289475723,0.0430486246991693,0.237924446965152
"URM1",0.000580430989229136,0.000613817169968198,0.945608916836276,0.34447347746933,0.649674156037515
"KCNJ4",0.000181719961686626,0.000299922789929221,0.605889141433735,0.544663839652308,0.793552683467327
"RARS",-0.00129593967669869,0.000587490467195634,-2.20589056173935,0.0275160813958442,0.19119243554432
"ZFAND2B",-0.00028557456864047,0.000564005338682503,-0.506333094838362,0.612684094130923,0.833047986038519
"NFRKB",0.000357646418225849,0.000426862711698563,0.837848817486798,0.402225509662103,0.695807239124368
"RTN4RL2",0.000280377805155758,0.000233901116934299,1.19870229279202,0.230799609022928,0.54245031565111
"NUCB2",-0.00370268821826495,0.00165941147322719,-2.23132615267751,0.025780774707819,0.185800139829984
"BF507633",5.95422907524948e-05,0.000246833799906516,0.241224219596527,0.809408482995347,0.930020488671306
"DB027866",0.000475149314716449,0.000279351609153356,1.70090058244699,0.0891322940358339,0.340702077029836
"PLOD1",-0.000411138541302813,0.00110088764793721,-0.373460944968529,0.708848854636889,0.88403432484341
"BX119820",-0.000356972355317739,0.000263886475368225,-1.35274971867969,0.176303442755947,0.474430030877412
"NAG20",0.00047525991534194,0.000231624409864651,2.05185591458024,0.0403263119937789,0.230079974400469
"GAL",-0.00164541612565367,0.00170743858152693,-0.963675146769968,0.335336698831729,0.641806839234336
"OTUD5",-0.000490710508801348,0.000479736455157173,-1.02287517141173,0.306502658363662,0.61718909661749
"AA935895",-5.49371672631618e-05,0.000244566050713806,-0.224631207409282,0.822291373206983,0.934256396871525
"STX11",-0.0021291989579153,0.00104597660670417,-2.03560858270464,0.041934100235196,0.234908081501438
"BM673749",-0.00147094157318972,0.00036914684376515,-3.98470581025887,7.02255809071354e-05,0.00981678076814839
"AW976634",0.000246989157726866,0.000287022706057896,0.860521319442389,0.389614954895309,0.686438957478772
"GRXCR2",-0.000443430603794124,0.000253203247229929,-1.75128324239639,0.0800653917420984,0.322965314678274
"LOC100128239",0.0015465544733429,0.000638974687161871,2.4203689197959,0.0156020006248305,0.14154488132013
"KIAA1647",0.00034473313551104,0.00069967163238637,0.492707035063376,0.622278974623208,0.837727121992597
"PCP4L1",0.000116205076558259,0.000290108341003246,0.400557516396808,0.68879289136381,0.87441349685854
"AK095534",-8.58855901878065e-05,0.000434151547775648,-0.197823987102745,0.8432048455749,0.942616975072833
"DENND1A",-0.00208366654162966,0.000829494436288821,-2.51197169079522,0.0120917064043845,0.125553840639393
"NAT14",0.00173861783698628,0.000818485450310062,2.12418905715141,0.0337886868525685,0.211010435987542
"AW341872",-0.000397057852994353,0.000282811084491119,-1.40396849617407,0.160498654047632,0.45329522506174
"NSUN5B",-0.000322195586553146,0.000375845543557845,-0.857255306270669,0.391416543853324,0.688120506501537
"PLXNC1",1.81685648296448e-05,0.00046633661524359,0.038960193636424,0.968926393649364,0.988708890994528
"ZNF251",0.000257216330655491,0.000639796099624127,0.402028600684816,0.687710132369397,0.873865594492228
"TMEM220",0.000512108042422409,0.000240853310826888,2.12622380263015,0.0336187370165253,0.210437012219941
"VIPR2",-0.000973586255635478,0.00125932116124949,-0.773104022701798,0.439561103425652,0.725445706369984
"GLRB",-0.000762925859793807,0.00182951473422534,-0.417009956531915,0.67672025121653,0.868963433716836
"AFG3L1",0.00252595866991698,0.000784844792750734,3.21841807864199,0.00131165643060286,0.0390599536167649
"KLRF1",-9.90106368083958e-05,0.000623026443908318,-0.158918835270122,0.873750433526812,0.956000221249536
"OR2A25",-0.000335743057884364,0.00023304717421825,-1.44066564638942,0.149850981716917,0.438205774928336
"GLA",-0.00168578752429298,0.00167245263167388,-1.00797325578408,0.31360114266569,0.623248603397478
"GPX1",-0.00133901285598347,0.000833397302827758,-1.60669209204318,0.108295204724289,0.375934518738872
"PRR7",-0.000495934293352029,0.000753019043080357,-0.65859462374726,0.510239329370236,0.773710329765055
"C17orf67",0.000513322266245243,0.000474688691261901,1.08138718215646,0.279668027071687,0.591586985746416
"LXN",-0.00293609471612002,0.00133870397463493,-2.19323672130032,0.0284163138487331,0.193756929631817
"ZNF217",-0.00179237223992622,0.00119228756132246,-1.5033053250494,0.13293362929319,0.414077294978454
"MLL2",-0.00140630559482519,0.000357512864518479,-3.93358039498606,8.68273976415354e-05,0.0107295069217308
"FKBP10",-0.000229777956539949,0.000602768677169369,-0.381204208584622,0.703096171831526,0.881074119745772
"AA704293",-0.00030104507383949,0.000333167967395797,-0.903583487310035,0.366335748344942,0.667729038497236
"AAAS",0.000317507697156163,0.000458126301506378,0.693057124448338,0.488362033945443,0.759477905615736
"RELL2",-9.24365481698854e-05,0.000701497965374013,-0.131770229897391,0.895180582997775,0.963499403715307
"KCNJ2",0.00021515126024417,0.000825030136163334,0.26077988041103,0.794291730880424,0.923478891966049
"GGTLC1",0.00054853066663935,0.000315831763688774,1.73678119082374,0.082594809809343,0.328652894420978
"TRHR",-0.000314670270032888,0.000260786615211595,-1.20661971005518,0.227735272591298,0.538886494708172
"ACAP2",-0.0016801042024916,0.000646960069297433,-2.59692101912273,0.00948204498776435,0.111299842129982
"BE351020",-0.000670063446217104,0.000301154380967257,-2.22498322642684,0.0262044012141167,0.187033110663433
"FTHL17",-0.000338486521951303,0.000312726631081707,-1.08237191306827,0.279230527826539,0.591246531515547
"GJA5",-0.00145396025900152,0.000337643007235957,-4.30620574939212,1.74913711421455e-05,0.00484351968172502
"FBXL12",0.000276262923862456,0.000395936741229024,0.697745106970649,0.485425642805329,0.757887052564591
"SUGP2",0.00294654605720956,0.000941166572929216,3.13073810944959,0.00177134633607546,0.0458218338826824
"UPF3A",0.00195043935333465,0.00100506777043148,1.94060481364089,0.0524603055524489,0.262990322805154
"JTB",-0.000564312309852456,0.000760564263910372,-0.741965323155069,0.458203977390156,0.73948702040157
"AI863643",0.000522397355271647,0.000254203002824654,2.05504006430636,0.0400174269708376,0.22920023994499
"C10orf108",0.000237751479013295,0.000261297619214753,0.909887658861115,0.363002107150455,0.665035361780489
"ACBD4",0.000404424618754175,0.000435451479565168,0.928747834679594,0.353142805924054,0.656837610057877
